session_id,start_ts,end_ts,duration_min,msgs,user_msgs,peer_msgs,top_intent,top_intent_p,top_topics,recent
sess_2183,2025-01-08T19:12:00,2025-01-09T00:33:00,321.0,74,29,45,statement,0.622,как:4;типо:3;нормально:3,peer: “Щас парочку грузов доставлю” | peer: “Ебать я МУЛам пизды раздал и тачку спиздил у них”
sess_2184,2025-01-09T13:58:00,2025-01-09T14:05:00,7.0,2,1,1,statement,0.5,еще:1;выходные:1,user: “А у тебя еще выходные?” | peer: “Да”
sess_2185,2025-01-09T16:41:00,2025-01-09T16:52:00,11.0,15,6,9,short_reply,0.533,хочу:1;выходные:1;проиграл:1,peer: “Проиграл в голове” | peer: “😅”
sess_2186,2025-01-09T19:27:00,2025-01-09T22:30:00,183.0,40,22,18,statement,0.65,<media>:5;как:4;нет:4,user: “<media>” | peer: “Бляяяя ор”
sess_2187,2025-01-10T12:16:00,2025-01-10T15:45:00,209.0,74,30,44,short_reply,0.473,сила:3;что:3;так:2,peer: “Ну я думаю над концепцией монастыря” | peer: “Скуфский монастырь”
sess_2188,2025-01-10T19:03:00,2025-01-10T23:27:00,264.0,33,13,20,statement,0.576,как:5;шабат:2;гомо:2,peer: “<media>” | peer: “Спишь бля”
sess_2189,2025-01-11T11:18:00,2025-01-11T11:18:00,0.0,1,0,1,short_reply,1.0,<media>:1,peer: “<media>”
sess_2190,2025-01-11T19:11:00,2025-01-11T19:15:00,4.0,6,3,3,short_reply,0.833,конан:2;знаешь:1;фэлон:1,user: “Конан О'Брайен” | peer: “Именно.”
sess_2191,2025-01-11T22:12:00,2025-01-11T22:16:00,4.0,2,1,1,short_reply,1.0,<media>:1;красота:1,user: “<media>” | peer: “Красота”
sess_2192,2025-01-12T01:32:00,2025-01-12T01:43:00,11.0,4,2,2,short_reply,0.5,спишь:1;нет:1;жизнь:1,user: “Без пивка жизнь не легка” | peer: “И я не сплю...”
sess_2193,2025-01-12T10:52:00,2025-01-12T12:26:00,94.0,24,15,9,statement,0.583,как:2;<media>:2;подумал:2,user: “Надо попробывать включать night mode на всех устройствах” | peer: “Для глаз и мозга тема”
sess_2194,2025-01-12T20:17:00,2025-01-12T20:40:00,23.0,12,5,7,statement,0.667,как:2;штош:1;чайку:1,"user: “Вьебал с утра чайку и как понеслось, еле остановился” | peer: “Я тоже прибрался”"
sess_2195,2025-01-13T02:44:00,2025-01-13T02:44:00,0.0,1,1,0,short_reply,1.0,<media>:1,user: “<media>”
sess_2196,2025-01-13T06:11:00,2025-01-13T16:21:00,610.0,147,60,87,statement,0.537,что:9;<media>:7;как:7,user: “Ничо не понялъ” | peer: “Это только дотерам доступна шутейка”
sess_2197,2025-01-13T19:24:00,2025-01-14T00:28:00,304.0,62,26,36,statement,0.5,как:4;пизда:2;что:2,"peer: “Ух бля, двум тварынам пупы перерезал” | peer: “Чисто фартануло”"
sess_2198,2025-01-14T09:38:00,2025-01-14T10:42:00,64.0,4,3,1,short_reply,0.75,так:1;вырубило:1;кайфом:1,user: “С огромным” | user: “<media>”
sess_2199,2025-01-14T13:23:00,2025-01-14T13:29:00,6.0,6,3,3,short_reply,0.5,типо:1;соя:1;рис:1,peer: “Углеводы есть везде” | peer: “Просто их содержание разное”
sess_2200,2025-01-14T15:45:00,2025-01-15T00:05:00,500.0,48,19,29,statement,0.458,что:5;как:3;нет:2,"peer: “Непонятно” | peer: “Иногда и правда думаешь ""ну чудом нахуй""”"
sess_2201,2025-01-15T09:29:00,2025-01-15T11:21:00,112.0,13,6,7,statement,0.615,без:2;типо:2;пильзака:1,user: “Такая налаженная биосоциальная машина” | peer: “В целом да”
sess_2202,2025-01-15T13:24:00,2025-01-15T15:41:00,137.0,6,4,2,short_reply,0.667,<media>:2;оказывается:1;sora:1,peer: “Нэйросэтка?” | user: “Да видео модель от Open AI”
sess_2203,2025-01-15T19:21:00,2025-01-15T20:03:00,42.0,4,3,1,short_reply,0.5,почему:1;никто:1;лайк:1,user: “Спасибо брат” | user: “Мы монголоиды должны держатся вместе”
sess_2204,2025-01-16T00:17:00,2025-01-16T00:42:00,25.0,10,6,4,statement,0.7,монголоид:2;блять:1;еще:1,user: “Вообщем я о чем нам нужно объединятся против этих европеоидов” | user: “Ни дня без расизма”
sess_2205,2025-01-16T11:57:00,2025-01-16T16:03:00,246.0,83,45,38,statement,0.602,что:10;как:8;понял:3,"peer: “Женить тебя ее и всех на свете” | user: “Круто на самом деле чатгпт, учу щас основы генеративных сетей, говорю ему состать мне памятку в ворде на а4, и вуаля”"
sess_2206,2025-01-17T10:51:00,2025-01-17T12:30:00,99.0,24,9,15,statement,0.583,<media>:3;яндекс:2;<this:2,peer: “Ну против либерастов <This message was edited>” | peer: “Вот этих свободолюбивых <This message was edited>”
sess_2207,2025-01-17T14:36:00,2025-01-17T14:47:00,11.0,7,3,4,short_reply,0.571,учится:2;жена:1;занимается:1,peer: “Это ебейший пласт” | peer: “И дорого учится”
sess_2208,2025-01-17T19:12:00,2025-01-17T19:12:00,0.0,2,0,2,short_reply,0.5,ебать:1;рубануло:1;как:1,peer: “Ебать меня рубануло” | peer: “Как 3 смены отработал <This message was edited>”
sess_2209,2025-01-18T17:58:00,2025-01-18T18:38:00,40.0,16,6,10,statement,0.5,как:2;сходил:2;смены:1,"user: “Да сходил, ну так по быстрому” | user: “Там прям напряженная атмосфера”"
sess_2210,2025-01-18T21:27:00,2025-01-18T23:49:00,142.0,7,2,5,statement,0.714,прям:2;жоско:2;все:2,"user: “Ага, с божьей помощью” | peer: “Ну ты сам как вообще?”"
sess_2211,2025-01-19T08:57:00,2025-01-19T08:57:00,0.0,1,1,0,statement,1.0,конечно:1;фрустрации:1,user: “Да конечно во фрустрации”
sess_2212,2025-01-19T13:37:00,2025-01-19T13:37:00,0.0,1,0,1,statement,1.0,поводу:1;ситуации:1;синагоге:1,peer: “По поводу ситуации в синагоге?”
sess_2213,2025-01-19T15:55:00,2025-01-19T16:31:00,36.0,23,7,16,statement,0.739,как:5;что:3;конечно:3,"peer: “Но вот так вот сложилось” | peer: “Спасибо за время, это важно и т.д.”"
sess_2214,2025-01-19T22:17:00,2025-01-20T00:19:00,122.0,14,8,6,statement,0.429,так:3;думал:2;гмору:1,peer: “Хоррор такой камерный” | peer: “Неплохо неплохо”
sess_2215,2025-01-20T14:40:00,2025-01-20T15:43:00,63.0,45,19,26,statement,0.533,так:4;как:4;что:3,"user: “0,9 литров” | user: “Блин а может глицину просто вьебать”"
sess_2216,2025-01-20T20:41:00,2025-01-20T21:43:00,62.0,2,1,1,short_reply,1.0,<media>:1,user: “<media>” | peer: “🤣”
sess_2217,2025-01-21T20:59:00,2025-01-21T23:51:00,172.0,47,24,23,statement,0.574,как:4;<media>:4;реально:3,"peer: “Да да! Реально такая тема. причем в моменте так типо ""а вот чо эт такое"" никакого ""вау""” | peer: “Ну как то естественно”"
sess_2218,2025-01-22T07:47:00,2025-01-22T15:36:00,469.0,47,23,24,statement,0.574,интересно:3;без:2;энтры:2,"peer: “Вот какого хуя то” | peer: “Ну в целом,да. Но я не в восторге от этой идеи. Парочка причин, чтобы не заводить”"
sess_2219,2025-01-22T22:33:00,2025-01-22T22:46:00,13.0,2,1,1,statement,1.0,как:1;любить:1;личинок:1,"user: “Как можно не любить личинок человека” | peer: “Бля.... Да любите пожалуйста. Но никто никто не говорит о сложностях, а их дохуя”"
sess_2220,2025-01-23T07:43:00,2025-01-23T08:40:00,57.0,38,20,18,statement,0.605,пора:2;проснулся:2;интересно:2,peer: “Там история ну такая. Жизненная” | peer: “Просто вот так вот”
sess_2221,2025-01-25T19:04:00,2025-01-25T21:11:00,127.0,22,8,14,short_reply,0.5,рот:3;хотел:2;<media>:1,user: “<media>” | peer: “Вах”
sess_2222,2025-01-26T01:06:00,2025-01-26T01:37:00,31.0,18,7,11,short_reply,0.611,страшно:3;пиздец:2;охуеть:1,"peer: “Ну смотри, щас вот выдохни. Если в этом направлении думаешь, то подумай чо ты в себе такого копишь, не выражаешь и чего тебе хочется” | peer: “В чем потребность”"
sess_2223,2025-01-26T08:40:00,2025-01-26T10:49:00,129.0,8,3,5,statement,0.875,борух:1;как:1;что:1,user: “Так было написано на воротах общественного туалета” | peer: “Потому что нельзя в себе держать”
sess_2224,2025-01-26T20:09:00,2025-01-26T23:27:00,198.0,152,66,86,statement,0.645,что:15;как:12;так:8,"user: “Главное чтобы МММ не снился, остальное нормально” | peer: “😅 а чо с МММ не так, стрельнуло же)))”"
sess_2225,2025-01-27T08:05:00,2025-01-27T09:15:00,70.0,13,7,6,statement,0.538,ебать:1;набирал:1;крепчак:1,user: “Ну вот полторашка пива крепкого меня убила” | peer: “Ну дык ты на крепчак ее залил”
sess_2226,2025-01-27T11:20:00,2025-01-27T13:08:00,108.0,22,11,11,statement,0.636,ничо:2;шимен:2;или:2,"peer: “И да, свобода - это тоже не универсальная вещь” | peer: “У каждого свое понимание свободы”"
sess_2227,2025-01-27T18:26:00,2025-01-27T18:47:00,21.0,6,4,2,statement,0.5,чето:1;никто:1;пожелал:1,user: “Где вы друг друга с холокостом поздравляете” | user: “Это че у вас есть группа без меня”
sess_2228,2025-01-27T21:20:00,2025-01-27T23:04:00,104.0,5,0,5,statement,0.6,любому:1;пост:1;про:1,peer: “Ну шо” | peer: “С талисманом попиздел”
sess_2229,2025-01-28T06:02:00,2025-01-28T06:02:00,0.0,1,1,0,short_reply,1.0,прекрасно:1,user: “Это прекрасно”
sess_2230,2025-01-28T08:15:00,2025-01-28T08:22:00,7.0,9,3,6,statement,0.667,жизнь:1;как:1;хохлы:1,"user: “Вот это свободоволие, хохлы понаехали и евреев испортили” | peer: “😂”"
sess_2231,2025-01-28T10:45:00,2025-01-28T10:53:00,8.0,17,5,12,statement,0.588,раздают:3;именно:3;баксов:2,user: “Так они по 100 баксов стоят” | peer: “Блять ну 50- тоже ивенити”
sess_2232,2025-01-28T14:36:00,2025-01-28T21:15:00,399.0,52,19,33,statement,0.635,что:4;<media>:3;наверное:3,"peer: “Итак, ну что. Вот и прошел денек” | peer: “Такое себе конечно”"
sess_2233,2025-01-29T04:28:00,2025-01-29T04:28:00,0.0,1,1,0,statement,1.0,уснул:1,user: “Бля я в 8 уснул”
sess_2234,2025-01-29T08:53:00,2025-01-29T11:12:00,139.0,28,15,13,statement,0.75,вечера:2;друзья:2;общение:2,"peer: “Ну а толку” | user: “Да не знаю, чето мой внутренний мир раскачали”"
sess_2235,2025-01-29T13:38:00,2025-01-29T15:38:00,120.0,20,10,10,short_reply,0.55,<media>:1;человека:1;семечек:1,user: “Бля я думал что четверг сегодня” | user: “Венсдей”
sess_2236,2025-01-29T20:21:00,2025-01-29T22:15:00,114.0,11,4,7,short_reply,0.636,<media>:1;как:1;спиздили:1,peer: “Скажи мне” | peer: “Ты сейчас играешь?”
sess_2237,2025-01-30T05:15:00,2025-01-30T10:41:00,326.0,74,32,42,statement,0.554,что:4;<media>:4;брат:4,peer: “Ааа” | peer: “Прекрасно”
sess_2238,2025-01-30T16:08:00,2025-01-30T21:02:00,294.0,28,12,16,short_reply,0.571,булочки:2;кейс:2;сам:2,peer: “Вот шлюха старая” | peer: “Къваршня”
sess_2239,2025-01-30T23:45:00,2025-01-30T23:45:00,0.0,3,0,3,short_reply,1.0,ебать:1;яишенки:1;наебнул:1,peer: “С кайфом” | peer: “С лавашиком”
sess_2240,2025-01-31T05:02:00,2025-01-31T11:48:00,406.0,59,32,27,statement,0.593,что:4;думал:3;когда:3,"peer: “Тогда ты ещё не знал, что это так не работает” | peer: “🤣🤣🤣”"
sess_2241,2025-01-31T15:16:00,2025-01-31T16:06:00,50.0,13,4,9,short_reply,0.538,что:2;пора:1;рад:1,user: “Здоровье не сказать что есть у меня” | peer: “Считай гуд”
sess_2242,2025-01-31T18:45:00,2025-01-31T18:45:00,0.0,2,0,2,short_reply,0.5,поспал:1;тренировку:1,peer: “Ну я поспал” | peer: “Можно и на тренировку”
sess_2243,2025-02-01T17:47:00,2025-02-01T22:06:00,259.0,30,17,13,statement,0.6,так:3;шабат:2;думаешь:2,user: “Что это?” | peer: “Крейвен охотник”
sess_2244,2025-02-02T09:33:00,2025-02-02T10:17:00,44.0,5,2,3,short_reply,0.6,чувака:1;убили:1;остановке:1,peer: “Когда?” | user: “Да вроде как с СВО”
sess_2245,2025-02-02T13:23:00,2025-02-02T18:22:00,299.0,23,11,12,short_reply,0.609,<media>:6;что:1;ееееее:1,user: “<media>” | peer: “ееееее. Кайф. Хорошей игры✊”
sess_2246,2025-02-02T20:47:00,2025-02-02T21:08:00,21.0,19,6,13,short_reply,0.421,как:3;запускай:1;что:1,peer: “😄😄” | peer: “Бля классно что джойстик поддерживает”
sess_2247,2025-02-03T09:12:00,2025-02-03T17:16:00,484.0,81,37,44,statement,0.667,что:7;все:4;как:4,peer: “Он там геймдевит по чичють” | peer: “А за разработку пиксельной игрухи спрашивал?”
sess_2248,2025-02-03T22:06:00,2025-02-04T01:00:00,174.0,21,11,10,statement,0.667,город:2;все:2;равно:2,peer: “Тебя и комнату” | peer: “И экран”
sess_2249,2025-02-04T08:48:00,2025-02-04T13:55:00,307.0,52,24,28,statement,0.5,крылья:3;хочет:2;<media>:2,user: “Сделал карточки про мезузы и шо?” | user: “И ничего”
sess_2250,2025-02-04T16:21:00,2025-02-04T16:21:00,0.0,3,1,2,statement,0.667,соевое:1;мясо:1;употребляешь:1,peer: “Ну я его ел” | peer: “Но не прям потребляю”
sess_2251,2025-02-04T20:30:00,2025-02-04T22:00:00,90.0,8,2,6,short_reply,0.5,играю:1;часиков:1;шимен:1,peer: “🤣” | peer: “Ну дык теперь все понятно”
sess_2252,2025-02-05T08:15:00,2025-02-05T08:15:00,0.0,1,1,0,short_reply,1.0,<media>:1,user: “<media>”
sess_2253,2025-02-05T12:54:00,2025-02-05T13:31:00,37.0,5,4,1,short_reply,0.6,приятно:3;так:1;что:1,user: “Я думал только мне приятно становится когда я думаю о деньгах” | user: “Стендап”
sess_2254,2025-02-05T17:35:00,2025-02-05T23:35:00,360.0,24,10,14,short_reply,0.458,как:3;так:3;фанат:3,peer: “Как на похороны?” | peer: “Заболел?”
sess_2255,2025-02-06T08:27:00,2025-02-06T10:27:00,120.0,49,20,29,statement,0.694,шабат:5;может:4;так:3,user: “Я ей частушку про шабат прислал” | peer: “Ну она это и имела ввиду”
sess_2256,2025-02-06T14:14:00,2025-02-06T16:51:00,157.0,7,5,2,statement,0.714,прав:1;сказала:1;что:1,"peer: “Ну вот, видишь. Рефлексанул” | peer: “Понимаю да, оно само срабатывает автоматом”"
sess_2257,2025-02-06T20:05:00,2025-02-06T22:07:00,122.0,58,29,29,statement,0.621,что:4;как:3;конечно:3,"user: “Да дешевле раза в 3, это просто жадность” | peer: “Норм, норм. Это ж все на долгую”"
sess_2258,2025-02-07T07:58:00,2025-02-07T11:42:00,224.0,71,35,36,statement,0.592,что:5;как:4;буква:3,user: “Ну тут с одной стороны приятно а с другой стороны неприятно мыть” | peer: “Я так с уборкой борюсь..... Типо не хочу не буду... А потом такой убираюсь и кайфую от частоты и стараюсь закрепить”
sess_2259,2025-02-07T14:27:00,2025-02-07T16:12:00,105.0,6,4,2,statement,0.667,детей:2;молодец:1;мужчина:1,"user: “Ну там про детей началось как воспитывать детей, я такой ну нахуй” | user: “Всех детей смываю в канализацию своих”"
sess_2260,2025-02-07T21:54:00,2025-02-07T21:55:00,1.0,3,0,3,short_reply,0.667,такс:1;чутарик:1;конечно:1,"peer: “Я чутарик конечно уснул. Иду с зала. Бля ну пропустил бы, там же после детей есть темы?” | peer: “Хоспаде”"
sess_2261,2025-02-08T18:01:00,2025-02-08T18:33:00,32.0,31,16,15,statement,0.548,так:2;ебать:2;важно:2,user: “Мой криптонит это чипсеки” | user: “Я конечно помешался на том что все что угодно только не магазинное”
sess_2262,2025-02-09T12:04:00,2025-02-09T13:29:00,85.0,8,3,5,short_reply,0.625,плане:1;хочу:1;стать:1,user: “Смакую” | peer: “А стрим будет сегодня?”
sess_2263,2025-02-09T19:28:00,2025-02-09T19:59:00,31.0,4,2,2,short_reply,0.5,стрим:1;будет:1;хочу:1,"peer: “Ну почему” | user: “Потому что игра зависает, стрим много жрет почемуто”"
sess_2264,2025-02-09T22:58:00,2025-02-09T22:58:00,0.0,4,2,2,short_reply,0.75,ебать:1;чорт:1;<media>:1,user: “<media>” | user: “Я играл 8 часов”
sess_2265,2025-02-10T11:33:00,2025-02-10T18:55:00,442.0,82,34,48,statement,0.61,как:8;все:6;для:3,peer: “Не-а. Зумеры придумали?” | user: “Изерский сленг”
sess_2266,2025-02-10T21:38:00,2025-02-10T22:06:00,28.0,6,2,4,short_reply,0.833,израшка:1;как:1;будто:1,user: “начал” | peer: “Оооо”
sess_2267,2025-02-11T06:46:00,2025-02-11T09:29:00,163.0,18,7,11,short_reply,0.667,что:2;стрим:2;вроде:2,peer: “Оооооооо” | peer: “Можно кстати”
sess_2268,2025-02-11T15:36:00,2025-02-11T18:20:00,164.0,38,19,19,short_reply,0.553,<media>:8;шабат:3;якуб:2,"user: “Вот выписали бы сюда деда раввином, другое дело” | peer: “Воооо”"
sess_2269,2025-02-11T20:21:00,2025-02-11T20:32:00,11.0,6,2,4,short_reply,0.833,скажи:1;<media>:1;стрим:1,user: “Да я готовлюсь” | peer: “Отлично. Я дуолинго пораньше сделал сегодня”
sess_2270,2025-02-11T23:10:00,2025-02-11T23:13:00,3.0,10,0,10,short_reply,1.0,шим:2;шимен:1;стрим:1,peer: “Шимеееееееен” | peer: “Шмог”
sess_2271,2025-02-12T07:44:00,2025-02-12T08:26:00,42.0,5,2,3,statement,0.6,<media>:1;трамп:1;мог:1,"user: “Не мне прикол про буквы понравился” | peer: “А, это да”"
sess_2272,2025-02-12T11:43:00,2025-02-12T11:44:00,1.0,4,1,3,short_reply,1.0,<media>:1;кошерно:1;одобряю:1,peer: “Одобряю” | peer: “Кайф”
sess_2273,2025-02-12T15:57:00,2025-02-12T18:26:00,149.0,18,7,11,statement,0.444,что:2;бог:2;кто:1,"peer: “Надо, надо. Ты прав” | peer: “Дисциплина”"
sess_2274,2025-02-12T22:33:00,2025-02-12T22:33:00,0.0,3,0,3,short_reply,1.0,штош:1;прекрасно:1;иду:1,peer: “Это было прекрасно” | peer: “Иду домой”
sess_2275,2025-02-13T06:59:00,2025-02-13T10:00:00,181.0,28,13,15,short_reply,0.5,<media>:4;типо:2;увидел:2,user: “типо там бактерии какие-то полезные” | user: “есть типо pickled и fermented это разные процессы”
sess_2276,2025-02-13T14:08:00,2025-02-13T14:08:00,0.0,1,0,1,statement,1.0,всмысле:1;прям:1;землёй:1,peer: “Всмысле прям с землёй?”
sess_2277,2025-02-13T17:15:00,2025-02-13T18:40:00,85.0,73,33,40,statement,0.603,как:3;что:3;типо:3,user: “Но этот как его хуйня с киану ривзом” | peer: “Киберпунк”
sess_2278,2025-02-13T21:22:00,2025-02-13T21:26:00,4.0,6,2,4,short_reply,0.5,брат:2;стрим:1;устал:1,peer: “Я тоже” | peer: “Отдыхай брат. Ты заслужил”
sess_2279,2025-02-14T07:39:00,2025-02-14T07:39:00,0.0,1,0,1,short_reply,1.0,<media>:1,peer: “<media>”
sess_2280,2025-02-14T11:02:00,2025-02-14T11:24:00,22.0,29,9,20,short_reply,0.483,что:2;так:2;понятно:1,peer: “пока ты еще не женат” | peer: “Ну через годик или 2”
sess_2281,2025-02-14T14:39:00,2025-02-14T14:41:00,2.0,2,2,0,short_reply,1.0,<media>:1,user: “ой” | user: “<media>”
sess_2282,2025-02-14T16:51:00,2025-02-14T16:51:00,0.0,3,0,3,short_reply,0.667,брат:1;деду:1;передать:1,peer: “Деду привет передать от тебя?” | peer: “Лично яично”
sess_2283,2025-02-15T18:25:00,2025-02-15T23:38:00,313.0,47,21,26,short_reply,0.511,как:4;<this:3;что:2,"peer: “Ну а чо” | peer: “Цветы я не дарю, а если и дарю то дарю. Типо как лишний повод сходить в кафе.... Ну может быть.. А так я смотрел, людей там с цвятами и т.д не особо было”"
sess_2284,2025-02-16T08:28:00,2025-02-16T08:29:00,1.0,3,1,2,statement,1.0,деньги:1;понимаю:1;цветы:1,peer: “Ну эт просто приятно” | peer: “Я покупал небольшие букетики”
sess_2285,2025-02-16T17:31:00,2025-02-16T17:32:00,1.0,2,0,2,short_reply,1.0,жив:1,peer: “Ну шо ты?” | peer: “Жив?”
sess_2286,2025-02-16T20:22:00,2025-02-16T22:55:00,153.0,36,17,19,short_reply,0.611,<media>:4;русь:3;пиздец:1,user: “Надо было поставить русича против рептилоида” | peer: “🤣”
sess_2287,2025-02-17T20:23:00,2025-02-17T22:11:00,108.0,9,4,5,short_reply,0.556,<media>:3;как:2;телеканал:2,user: “Как телеканал” | peer: “<media>”
sess_2288,2025-02-18T05:10:00,2025-02-18T06:47:00,97.0,12,4,8,short_reply,0.5,спишь:1;думаю:1;парня:1,peer: “Бляяяяя” | peer: “Ор”
sess_2289,2025-02-18T16:07:00,2025-02-18T19:24:00,197.0,29,12,17,short_reply,0.586,<media>:4;грок:2;нормально:2,peer: “Прикольно” | peer: “Гергель оценит”
sess_2290,2025-02-18T21:47:00,2025-02-18T21:47:00,0.0,1,0,1,invite,1.0,чего:1,peer: “Ну и чего ты”
sess_2291,2025-02-19T05:31:00,2025-02-19T05:35:00,4.0,2,2,0,statement,0.5,все:1;понимают:1;юмор:1,user: “Ну не все понимают такой юмор” | user: “<media>”
sess_2292,2025-02-19T08:14:00,2025-02-19T08:14:00,0.0,1,0,1,short_reply,1.0,<media>:1,peer: “<media>”
sess_2293,2025-02-19T21:34:00,2025-02-19T22:00:00,26.0,16,5,11,statement,0.438,брат:2;что:1;никогда:1,"peer: “Спросил, узнал, попросил. Даже денег никто не взял, а я предлагал” | peer: “В общем охуэнна”"
sess_2294,2025-02-20T08:53:00,2025-02-20T10:55:00,122.0,17,11,6,statement,0.588,зачем:3;<media>:2;ему:2,"peer: “Смотря на чем <This message was edited>” | peer: “В целом, да. Это мешает”"
sess_2295,2025-02-20T17:47:00,2025-02-20T17:48:00,1.0,3,3,0,statement,0.667,только:1;плойке:1;выйдет:1,user: “Ебаные капиталисьы” | user: “Все для лгбт сообщества только делают”
sess_2296,2025-02-21T09:42:00,2025-02-21T12:24:00,162.0,59,19,40,statement,0.61,как:5;понял:4;что:4,peer: “От таки дела” | peer: “Причем походу их убили”
sess_2297,2025-02-21T14:58:00,2025-02-21T15:42:00,44.0,4,0,4,short_reply,0.75,<media>:1;кимберпук:1;как:1,peer: “Ну шо ты” | peer: “Как вообще? Чо с питаловом? Чо по алкашке? Как по работе? Чо в общине?”
sess_2298,2025-02-22T18:56:00,2025-02-22T21:55:00,179.0,37,18,19,statement,0.676,только:2;как:2;моя:2,user: “Он главный раввин России” | user: “Государство и страна разные вещи”
sess_2299,2025-02-23T08:01:00,2025-02-23T08:10:00,9.0,10,3,7,statement,0.6,как:2;так:1;падажжи:1,peer: “Вот это уже другой базар” | peer: “Ну вот да. Как то странно”
sess_2300,2025-02-23T12:42:00,2025-02-23T22:29:00,587.0,38,10,28,short_reply,0.526,что:3;праздником:2;так:2,peer: “Я опечатался” | peer: “Не хочу”
sess_2301,2025-02-24T10:13:00,2025-02-24T13:00:00,167.0,16,7,9,short_reply,0.5,предположение:2;кто:1;реабилитолога:1,user: “Голосовой режим с матом и секс по телефону” | peer: “Чо это?”
sess_2302,2025-02-24T17:37:00,2025-02-24T20:10:00,153.0,37,18,19,short_reply,0.514,поэтому:2;как:2;что:2,"peer: “Не поэтому” | peer: “Потому что Шимен кто ты выбрал такой путь, Шимен”"
sess_2303,2025-02-25T11:56:00,2025-02-25T22:28:00,632.0,77,37,40,statement,0.571,что:5;ебанаты:3;<media>:3,"peer: “Ну да, я знал что есть такое” | peer: “Ну относительно недавно узнал”"
sess_2304,2025-02-26T10:44:00,2025-02-26T10:52:00,8.0,5,2,3,statement,0.8,тест:2;вопрос:1;проходил:1,"peer: “+ если не указано что они могут выдавать справки, то соси писос” | user: “Ну ты мне тест присылал”"
sess_2305,2025-02-26T16:02:00,2025-02-26T16:07:00,5.0,13,4,9,short_reply,0.538,нет:2;понятно:1;хохлы:1,user: “Как красный комисар жителей украинской деревни” | user: “По 1 миссии прохожу”
sess_2306,2025-02-26T22:44:00,2025-02-26T22:53:00,9.0,8,4,4,short_reply,0.5,как:2;кончил:1;спудиманом:1,"user: “Ну сюжет так то интересный, много поворотов было” | user: “Зацепка на следующую игру”"
sess_2307,2025-02-27T07:24:00,2025-02-27T09:38:00,134.0,10,5,5,statement,0.6,нет:2;геймплей:1;сети:1,user: “Главное чтобы там босс не ожил” | peer: “😂”
sess_2308,2025-02-27T16:59:00,2025-02-27T17:36:00,37.0,25,12,13,statement,0.6,конечно:3;так:2;<media>:2,peer: “<media>” | peer: “Раскабанел”
sess_2309,2025-02-27T20:40:00,2025-02-27T21:04:00,24.0,41,16,25,statement,0.61,скучаешь:2;как:2;сказать:2,peer: “Чтобы ты чутка попробовал” | peer: “На зубок так сказать”
sess_2310,2025-02-28T14:29:00,2025-02-28T15:55:00,86.0,11,4,7,short_reply,0.545,домой:2;джин:2;что:1,user: “И джин” | peer: “И джин”
sess_2311,2025-03-02T20:02:00,2025-03-02T20:13:00,11.0,24,7,17,statement,0.583,если:3;аспергер:2;контачить:2,user: “К кому?” | peer: “Надо посмотреть”
sess_2312,2025-03-03T09:25:00,2025-03-03T16:25:00,420.0,84,42,42,statement,0.583,так:4;как:4;что:3,"user: “Ну и название капиловский, может это от карпелевича, значит он знал карпелевича” | user: “У него юмор всетаки такой взрословатый”"
sess_2313,2025-03-03T19:40:00,2025-03-03T21:03:00,83.0,27,11,16,short_reply,0.519,группы:2;про:2;гершона:2,user: “Или это компенсация” | peer: “Именно”
sess_2314,2025-03-04T08:17:00,2025-03-04T09:16:00,59.0,9,3,6,short_reply,0.667,<media>:3;больше:1;гомосексуальности:1,user: “<media>” | peer: “Орнул”
sess_2315,2025-03-04T20:46:00,2025-03-04T21:54:00,68.0,44,23,21,short_reply,0.477,что:3;летнему:2;чтобы:2,user: “Хз я не пробивал” | peer: “Гумбольд?”
sess_2316,2025-03-05T08:22:00,2025-03-05T09:29:00,67.0,12,5,7,statement,0.667,кажется:2;раби:2;что-то:1,peer: “Ну в плане это же меняется жизнь” | peer: “Ну может и так. А может ты просто очкун”
sess_2317,2025-03-05T14:42:00,2025-03-05T16:18:00,96.0,9,5,4,statement,0.667,только:1;чатгпт:1;домашнем:1,user: “Причем не в медицинском а домашнем” | user: “<media>”
sess_2318,2025-03-05T18:35:00,2025-03-05T19:38:00,63.0,5,1,4,short_reply,0.4,дегидратацию:1;словишь:1;если:1,peer: “А не многовато ли 2 в день” | peer: “В ебло”
sess_2319,2025-03-06T20:59:00,2025-03-06T21:00:00,1.0,2,1,1,statement,0.5,ицхак:1;может:1,user: “А может это Ицхак?” | peer: “Не”
sess_2320,2025-03-07T08:26:00,2025-03-07T08:26:00,0.0,1,0,1,short_reply,1.0,<media>:1,peer: “<media>”
sess_2321,2025-03-07T19:59:00,2025-03-07T19:59:00,0.0,2,0,2,statement,0.5,капустка:1;живой:1,peer: “Ну шо ты капустка” | peer: “Живой?”
sess_2322,2025-03-08T18:52:00,2025-03-08T20:26:00,94.0,17,11,6,statement,0.529,взял:2;романтик:1;понятно:1,user: “А я 15 взял” | peer: “Фига ты сигма”
sess_2323,2025-03-13T10:36:00,2025-03-13T11:20:00,44.0,13,6,7,statement,0.692,веселого:1;разбирался:1;дней:1,user: “Ну седня конечно выпью” | peer: “Сегодня обязательно. Я вчера после работы и переработки с Исааком встретился выпили по бутылочке чисто попиздели”
sess_2324,2025-03-13T13:43:00,2025-03-13T13:43:00,0.0,1,0,1,short_reply,1.0,<media>:1,peer: “<media>”
